date,phc_id,drug_id,opening_stock,received_qty,dispensed_qty,closing_stock,reorder_point,safety_stock
2025-07-28,PHC_006,ANTIHISTAMINE,349,0,6,343,200,400
2025-07-28,PHC_006,IBUPROFEN_400MG,1008,0,16,992,300,600
2025-07-28,PHC_006,COUGH_SYRUP,119,0,1,118,100,200
2025-07-28,PHC_006,ANTIDIARRHEAL,370,0,11,359,150,300
2025-07-28,PHC_006,DENGUE_TEST_KIT,59,0,1,58,50,120
2025-07-28,PHC_006,TETANUS_TOXOID,311,0,6,305,100,200
2025-07-28,PHC_006,ORAL_ANTIBIOTIC_PEDIATRIC,400,0,8,392,150,300
2025-07-28,PHC_007,ORS_SACHET,313,0,14,299,200,400
2025-07-28,PHC_007,PARACETAMOL_500MG,360,1224,43,1541,500,1000
2025-07-28,PHC_007,AMOXICILLIN_500MG,478,0,10,468,300,600
2025-07-28,PHC_007,ANTIMALARIAL_ACT,244,0,4,240,100,250
2025-07-28,PHC_007,ANTIVENOM_VIAL,13,0,0,13,10,25
2025-07-28,PHC_007,INSULIN_VIAL,112,0,4,108,40,80
2025-07-28,PHC_007,ORAL_REHYDRATION_IV,285,0,9,276,80,150
2025-07-28,PHC_007,MEASLES_VACCINE,199,0,19,180,150,300
2025-07-28,PHC_007,ANTIHISTAMINE,440,0,7,433,200,400
2025-07-28,PHC_007,IBUPROFEN_400MG,337,0,30,307,300,600
2025-07-28,PHC_007,COUGH_SYRUP,346,0,8,338,100,200
2025-07-28,PHC_007,ANTIDIARRHEAL,203,0,18,185,150,300
2025-07-28,PHC_007,DENGUE_TEST_KIT,145,0,3,142,50,120
2025-07-28,PHC_007,TETANUS_TOXOID,205,0,2,203,100,200
2025-07-28,PHC_007,ORAL_ANTIBIOTIC_PEDIATRIC,534,0,13,521,150,300
2025-07-28,PHC_008,ORS_SACHET,445,0,15,430,200,400
2025-07-28,PHC_008,PARACETAMOL_500MG,1188,0,23,1165,500,1000
2025-07-28,PHC_008,AMOXICILLIN_500MG,878,0,4,874,300,600
2025-07-28,PHC_008,ANTIMALARIAL_ACT,169,0,3,166,100,250
2025-07-28,PHC_008,ANTIVENOM_VIAL,11,0,0,11,10,25
2025-07-28,PHC_008,INSULIN_VIAL,62,0,6,56,40,80
2025-07-28,PHC_008,ORAL_REHYDRATION_IV,160,0,5,155,80,150
2025-07-28,PHC_008,MEASLES_VACCINE,461,0,5,456,150,300
2025-07-28,PHC_008,ANTIHISTAMINE,380,0,7,373,200,400
2025-07-28,PHC_008,IBUPROFEN_400MG,713,0,8,705,300,600
2025-07-28,PHC_008,COUGH_SYRUP,167,0,10,157,100,200
2025-07-28,PHC_008,ANTIDIARRHEAL,253,0,8,245,150,300
2025-07-28,PHC_008,DENGUE_TEST_KIT,118,0,1,117,50,120
2025-07-28,PHC_008,TETANUS_TOXOID,247,0,12,235,100,200
2025-07-28,PHC_008,ORAL_ANTIBIOTIC_PEDIATRIC,287,0,3,284,150,300
2025-07-28,PHC_009,ORS_SACHET,673,0,15,658,200,400
2025-07-28,PHC_009,PARACETAMOL_500MG,1467,0,24,1443,500,1000
2025-07-28,PHC_009,AMOXICILLIN_500MG,1061,0,11,1050,300,600
2025-07-28,PHC_009,ANTIMALARIAL_ACT,128,0,2,126,100,250
2025-07-28,PHC_009,ANTIVENOM_VIAL,26,0,1,25,10,25
2025-07-28,PHC_009,INSULIN_VIAL,53,0,4,49,40,80
2025-07-28,PHC_009,ORAL_REHYDRATION_IV,231,0,10,221,80,150
2025-07-28,PHC_009,MEASLES_VACCINE,476,0,2,474,150,300
2025-07-28,PHC_009,ANTIHISTAMINE,271,0,6,265,200,400
2025-07-28,PHC_009,IBUPROFEN_400MG,508,0,23,485,300,600
2025-07-28,PHC_009,COUGH_SYRUP,289,0,9,280,100,200
2025-07-28,PHC_009,ANTIDIARRHEAL,449,0,5,444,150,300
2025-07-28,PHC_009,DENGUE_TEST_KIT,48,135,1,182,50,120
2025-07-28,PHC_009,TETANUS_TOXOID,211,0,20,191,100,200
2025-07-28,PHC_009,ORAL_ANTIBIOTIC_PEDIATRIC,207,0,4,203,150,300
2025-07-28,PHC_010,ORS_SACHET,568,0,14,554,200,400
2025-07-28,PHC_010,PARACETAMOL_500MG,1016,0,23,993,500,1000
2025-07-28,PHC_010,AMOXICILLIN_500MG,583,0,17,566,300,600
2025-07-28,PHC_010,ANTIMALARIAL_ACT,324,0,1,323,100,250
2025-07-28,PHC_010,ANTIVENOM_VIAL,20,0,0,20,10,25
2025-07-28,PHC_010,INSULIN_VIAL,79,0,4,75,40,80
2025-07-28,PHC_010,ORAL_REHYDRATION_IV,0,0,6,0,80,150
2025-07-28,PHC_010,MEASLES_VACCINE,503,0,15,488,150,300
2025-07-28,PHC_010,ANTIHISTAMINE,466,0,12,454,200,400
2025-07-28,PHC_010,IBUPROFEN_400MG,456,0,19,437,300,600
2025-07-28,PHC_010,COUGH_SYRUP,308,0,8,300,100,200
2025-07-28,PHC_010,ANTIDIARRHEAL,182,0,8,174,150,300
2025-07-28,PHC_010,DENGUE_TEST_KIT,121,0,2,119,50,120
2025-07-28,PHC_010,TETANUS_TOXOID,153,0,1,152,100,200
2025-07-28,PHC_010,ORAL_ANTIBIOTIC_PEDIATRIC,352,0,4,348,150,300
2025-07-28,PHC_011,ORS_SACHET,511,0,24,487,200,400
2025-07-28,PHC_011,PARACETAMOL_500MG,470,1312,31,1751,500,1000
2025-07-28,PHC_011,AMOXICILLIN_500MG,475,0,10,465,300,600
2025-07-28,PHC_011,ANTIMALARIAL_ACT,218,0,1,217,100,250
2025-07-28,PHC_011,ANTIVENOM_VIAL,15,0,0,15,10,25
2025-07-28,PHC_011,INSULIN_VIAL,53,0,4,49,40,80
2025-07-28,PHC_011,ORAL_REHYDRATION_IV,143,0,11,132,80,150
2025-07-28,PHC_011,MEASLES_VACCINE,393,0,2,391,150,300
2025-07-28,PHC_011,ANTIHISTAMINE,323,0,15,308,200,400
2025-07-28,PHC_011,IBUPROFEN_400MG,623,0,18,605,300,600
2025-07-28,PHC_011,COUGH_SYRUP,177,0,7,170,100,200
2025-07-28,PHC_011,ANTIDIARRHEAL,288,0,4,284,150,300
2025-07-28,PHC_011,DENGUE_TEST_KIT,142,0,3,139,50,120
2025-07-28,PHC_011,TETANUS_TOXOID,191,0,15,176,100,200
2025-07-28,PHC_011,ORAL_ANTIBIOTIC_PEDIATRIC,400,0,2,398,150,300
2025-07-28,PHC_012,ORS_SACHET,293,0,7,286,200,400
2025-07-28,PHC_012,PARACETAMOL_500MG,690,0,19,671,500,1000
2025-07-28,PHC_012,AMOXICILLIN_500MG,822,0,9,813,300,600
2025-07-28,PHC_012,ANTIMALARIAL_ACT,306,0,3,303,100,250
2025-07-28,PHC_012,ANTIVENOM_VIAL,18,0,1,17,10,25
2025-07-28,PHC_012,INSULIN_VIAL,102,0,0,102,40,80
2025-07-28,PHC_012,ORAL_REHYDRATION_IV,245,0,2,243,80,150
2025-07-28,PHC_012,MEASLES_VACCINE,294,0,1,293,150,300
2025-07-28,PHC_012,ANTIHISTAMINE,199,547,4,742,200,400
2025-07-28,PHC_012,IBUPROFEN_400MG,551,0,14,537,300,600
2025-07-28,PHC_012,COUGH_SYRUP,282,0,4,278,100,200
2025-07-28,PHC_012,ANTIDIARRHEAL,317,0,8,309,150,300
2025-07-28,PHC_012,DENGUE_TEST_KIT,121,0,3,118,50,120
2025-07-28,PHC_012,TETANUS_TOXOID,129,0,5,124,100,200
2025-07-28,PHC_012,ORAL_ANTIBIOTIC_PEDIATRIC,373,0,1,372,150,300
2025-07-28,PHC_013,ORS_SACHET,261,0,32,229,200,400
2025-07-28,PHC_013,PARACETAMOL_500MG,1242,0,59,1183,500,1000
2025-07-28,PHC_013,AMOXICILLIN_500MG,294,0,24,270,300,600
2025-07-28,PHC_013,ANTIMALARIAL_ACT,200,0,15,185,100,250
2025-07-28,PHC_013,ANTIVENOM_VIAL,12,0,0,12,10,25
2025-07-28,PHC_013,INSULIN_VIAL,34,103,5,132,40,80
2025-07-28,PHC_013,ORAL_REHYDRATION_IV,265,0,10,255,80,150
2025-07-28,PHC_013,MEASLES_VACCINE,422,0,12,410,150,300
2025-07-28,PHC_013,ANTIHISTAMINE,298,0,10,288,200,400
2025-07-28,PHC_013,IBUPROFEN_400MG,291,675,43,923,300,600
2025-07-28,PHC_013,COUGH_SYRUP,261,0,15,246,100,200
2025-07-28,PHC_013,ANTIDIARRHEAL,369,0,28,341,150,300
2025-07-28,PHC_013,DENGUE_TEST_KIT,88,0,2,86,50,120
2025-07-28,PHC_013,TETANUS_TOXOID,281,0,6,275,100,200
2025-07-28,PHC_013,ORAL_ANTIBIOTIC_PEDIATRIC,213,0,11,202,150,300
2025-07-28,PHC_014,ORS_SACHET,269,0,16,253,200,400
2025-07-28,PHC_014,PARACETAMOL_500MG,1038,0,49,989,500,1000
2025-07-28,PHC_014,AMOXICILLIN_500MG,478,0,14,464,300,600
2025-07-28,PHC_014,ANTIMALARIAL_ACT,122,0,9,113,100,250
2025-07-28,PHC_014,ANTIVENOM_VIAL,33,0,0,33,10,25
2025-07-28,PHC_014,INSULIN_VIAL,71,0,4,67,40,80
2025-07-28,PHC_014,ORAL_REHYDRATION_IV,241,0,9,232,80,150
2025-07-28,PHC_014,MEASLES_VACCINE,205,0,6,199,150,300
2025-07-28,PHC_014,ANTIHISTAMINE,583,0,11,572,200,400
2025-07-28,PHC_014,IBUPROFEN_400MG,1103,0,27,1076,300,600
2025-07-28,PHC_014,COUGH_SYRUP,147,0,9,138,100,200
2025-07-28,PHC_014,ANTIDIARRHEAL,177,0,11,166,150,300
2025-07-28,PHC_014,DENGUE_TEST_KIT,108,0,2,106,50,120
2025-07-28,PHC_014,TETANUS_TOXOID,170,0,11,159,100,200
2025-07-28,PHC_014,ORAL_ANTIBIOTIC_PEDIATRIC,292,0,8,284,150,300
2025-07-28,PHC_015,ORS_SACHET,187,0,12,175,200,400
2025-07-28,PHC_015,PARACETAMOL_500MG,502,0,21,481,500,1000
2025-07-28,PHC_015,AMOXICILLIN_500MG,351,0,18,333,300,600
2025-07-28,PHC_015,ANTIMALARIAL_ACT,118,0,6,112,100,250
2025-07-28,PHC_015,ANTIVENOM_VIAL,33,0,0,33,10,25
2025-07-28,PHC_015,INSULIN_VIAL,42,0,5,37,40,80
2025-07-28,PHC_015,ORAL_REHYDRATION_IV,201,0,5,196,80,150
2025-07-28,PHC_015,MEASLES_VACCINE,379,0,4,375,150,300
2025-07-28,PHC_015,ANTIHISTAMINE,334,0,10,324,200,400
2025-07-28,PHC_015,IBUPROFEN_400MG,468,0,27,441,300,600
2025-07-28,PHC_015,COUGH_SYRUP,125,0,6,119,100,200
2025-07-28,PHC_015,ANTIDIARRHEAL,373,0,14,359,150,300
2025-07-28,PHC_015,DENGUE_TEST_KIT,132,0,3,129,50,120
2025-07-28,PHC_015,TETANUS_TOXOID,161,0,13,148,100,200
2025-07-28,PHC_015,ORAL_ANTIBIOTIC_PEDIATRIC,271,0,8,263,150,300
2025-07-29,PHC_001,ORS_SACHET,580,0,21,559,200,400
2025-07-29,PHC_001,PARACETAMOL_500MG,679,0,49,630,500,1000
2025-07-29,PHC_001,AMOXICILLIN_500MG,1088,0,17,1071,300,600
2025-07-29,PHC_001,ANTIMALARIAL_ACT,172,0,7,165,100,250
2025-07-29,PHC_001,ANTIVENOM_VIAL,14,0,1,13,10,25
2025-07-29,PHC_001,INSULIN_VIAL,103,0,6,97,40,80
2025-07-29,PHC_001,ORAL_REHYDRATION_IV,168,0,12,156,80,150
2025-07-29,PHC_001,MEASLES_VACCINE,176,0,2,174,150,300
2025-07-29,PHC_001,ANTIHISTAMINE,449,0,11,438,200,400
2025-07-29,PHC_001,IBUPROFEN_400MG,603,0,27,576,300,600
2025-07-29,PHC_001,COUGH_SYRUP,184,0,12,172,100,200
2025-07-29,PHC_001,ANTIDIARRHEAL,350,0,12,338,150,300
2025-07-29,PHC_001,DENGUE_TEST_KIT,111,0,2,109,50,120
2025-07-29,PHC_001,TETANUS_TOXOID,239,0,22,217,100,200
2025-07-29,PHC_001,ORAL_ANTIBIOTIC_PEDIATRIC,163,0,12,151,150,300
2025-07-29,PHC_002,ORS_SACHET,320,0,25,295,200,400
2025-07-29,PHC_002,PARACETAMOL_500MG,1323,0,52,1271,500,1000
2025-07-29,PHC_002,AMOXICILLIN_500MG,1125,0,24,1101,300,600
2025-07-29,PHC_002,ANTIMALARIAL_ACT,121,0,6,115,100,250
2025-07-29,PHC_002,ANTIVENOM_VIAL,13,0,0,13,10,25
2025-07-29,PHC_002,INSULIN_VIAL,103,0,10,93,40,80
2025-07-29,PHC_002,ORAL_REHYDRATION_IV,112,0,10,102,80,150
2025-07-29,PHC_002,MEASLES_VACCINE,315,0,13,302,150,300
2025-07-29,PHC_002,ANTIHISTAMINE,706,0,13,693,200,400
2025-07-29,PHC_002,IBUPROFEN_400MG,507,0,39,468,300,600
2025-07-29,PHC_002,COUGH_SYRUP,272,0,8,264,100,200
2025-07-29,PHC_002,ANTIDIARRHEAL,231,0,11,220,150,300
2025-07-29,PHC_002,DENGUE_TEST_KIT,99,0,4,95,50,120
2025-07-29,PHC_002,TETANUS_TOXOID,337,0,2,335,100,200
2025-07-29,PHC_002,ORAL_ANTIBIOTIC_PEDIATRIC,527,0,9,518,150,300
2025-07-29,PHC_003,ORS_SACHET,215,0,16,199,200,400
2025-07-29,PHC_003,PARACETAMOL_500MG,862,0,28,834,500,1000
2025-07-29,PHC_003,AMOXICILLIN_500MG,340,0,5,335,300,600
2025-07-29,PHC_003,ANTIMALARIAL_ACT,102,0,6,96,100,250
2025-07-29,PHC_003,ANTIVENOM_VIAL,10,0,0,10,10,25
2025-07-29,PHC_003,INSULIN_VIAL,70,0,3,67,40,80
2025-07-29,PHC_003,ORAL_REHYDRATION_IV,241,0,2,239,80,150
2025-07-29,PHC_003,MEASLES_VACCINE,217,0,1,216,150,300
2025-07-29,PHC_003,ANTIHISTAMINE,597,0,12,585,200,400
2025-07-29,PHC_003,IBUPROFEN_400MG,609,0,11,598,300,600
2025-07-29,PHC_003,COUGH_SYRUP,168,0,4,164,100,200
2025-07-29,PHC_003,ANTIDIARRHEAL,327,0,4,323,150,300
2025-07-29,PHC_003,DENGUE_TEST_KIT,54,0,1,53,50,120
2025-07-29,PHC_003,TETANUS_TOXOID,111,0,8,103,100,200
2025-07-29,PHC_003,ORAL_ANTIBIOTIC_PEDIATRIC,406,0,5,401,150,300
2025-07-29,PHC_004,ORS_SACHET,530,0,27,503,200,400
2025-07-29,PHC_004,PARACETAMOL_500MG,887,0,33,854,500,1000
2025-07-29,PHC_004,AMOXICILLIN_500MG,855,0,13,842,300,600
2025-07-29,PHC_004,ANTIMALARIAL_ACT,209,0,6,203,100,250
2025-07-29,PHC_004,ANTIVENOM_VIAL,26,0,0,26,10,25
2025-07-29,PHC_004,INSULIN_VIAL,113,0,5,108,40,80
2025-07-29,PHC_004,ORAL_REHYDRATION_IV,209,0,4,205,80,150
2025-07-29,PHC_004,MEASLES_VACCINE,156,0,2,154,150,300
2025-07-29,PHC_004,ANTIHISTAMINE,300,0,14,286,200,400
2025-07-29,PHC_004,IBUPROFEN_400MG,524,0,24,500,300,600
2025-07-29,PHC_004,COUGH_SYRUP,309,0,9,300,100,200
2025-07-29,PHC_004,ANTIDIARRHEAL,237,0,20,217,150,300
2025-07-29,PHC_004,DENGUE_TEST_KIT,60,0,5,55,50,120
2025-07-29,PHC_004,TETANUS_TOXOID,172,0,14,158,100,200
2025-07-29,PHC_004,ORAL_ANTIBIOTIC_PEDIATRIC,298,0,10,288,150,300
2025-07-29,PHC_005,ORS_SACHET,764,0,7,757,200,400
2025-07-29,PHC_005,PARACETAMOL_500MG,1027,0,20,1007,500,1000
2025-07-29,PHC_005,AMOXICILLIN_500MG,322,0,14,308,300,600
2025-07-29,PHC_005,ANTIMALARIAL_ACT,132,0,2,130,100,250
2025-07-29,PHC_005,ANTIVENOM_VIAL,16,0,0,16,10,25
2025-07-29,PHC_005,INSULIN_VIAL,100,0,1,99,40,80
2025-07-29,PHC_005,ORAL_REHYDRATION_IV,247,0,9,238,80,150
2025-07-29,PHC_005,MEASLES_VACCINE,183,0,5,178,150,300
2025-07-29,PHC_005,ANTIHISTAMINE,515,0,10,505,200,400
2025-07-29,PHC_005,IBUPROFEN_400MG,924,0,15,909,300,600
2025-07-29,PHC_005,COUGH_SYRUP,92,250,5,337,100,200
2025-07-29,PHC_005,ANTIDIARRHEAL,355,0,6,349,150,300
2025-07-29,PHC_005,DENGUE_TEST_KIT,61,0,3,58,50,120
2025-07-29,PHC_005,TETANUS_TOXOID,266,0,1,265,100,200
2025-07-29,PHC_005,ORAL_ANTIBIOTIC_PEDIATRIC,354,0,4,350,150,300
2025-07-29,PHC_006,ORS_SACHET,433,0,8,425,200,400
2025-07-29,PHC_006,PARACETAMOL_500MG,497,1290,14,1773,500,1000
2025-07-29,PHC_006,AMOXICILLIN_500MG,919,0,5,914,300,600
2025-07-29,PHC_006,ANTIMALARIAL_ACT,253,0,0,253,100,250
2025-07-29,PHC_006,ANTIVENOM_VIAL,25,0,0,25,10,25
2025-07-29,PHC_006,INSULIN_VIAL,76,0,1,75,40,80
2025-07-29,PHC_006,ORAL_REHYDRATION_IV,153,0,2,151,80,150
2025-07-29,PHC_006,MEASLES_VACCINE,488,0,0,488,150,300
2025-07-29,PHC_006,ANTIHISTAMINE,343,0,2,341,200,400
2025-07-29,PHC_006,IBUPROFEN_400MG,992,0,11,981,300,600
2025-07-29,PHC_006,COUGH_SYRUP,118,0,2,116,100,200
2025-07-29,PHC_006,ANTIDIARRHEAL,359,0,7,352,150,300
2025-07-29,PHC_006,DENGUE_TEST_KIT,58,0,0,58,50,120
2025-07-29,PHC_006,TETANUS_TOXOID,305,0,8,297,100,200
2025-07-29,PHC_006,ORAL_ANTIBIOTIC_PEDIATRIC,392,0,5,387,150,300
2025-07-29,PHC_007,ORS_SACHET,299,0,11,288,200,400
2025-07-29,PHC_007,PARACETAMOL_500MG,1541,0,28,1513,500,1000
2025-07-29,PHC_007,AMOXICILLIN_500MG,468,0,10,458,300,600
2025-07-29,PHC_007,ANTIMALARIAL_ACT,240,0,2,238,100,250
2025-07-29,PHC_007,ANTIVENOM_VIAL,13,0,0,13,10,25
2025-07-29,PHC_007,INSULIN_VIAL,108,0,1,107,40,80
2025-07-29,PHC_007,ORAL_REHYDRATION_IV,276,0,5,271,80,150
2025-07-29,PHC_007,MEASLES_VACCINE,180,0,2,178,150,300
2025-07-29,PHC_007,ANTIHISTAMINE,433,0,3,430,200,400
2025-07-29,PHC_007,IBUPROFEN_400MG,307,0,10,297,300,600
2025-07-29,PHC_007,COUGH_SYRUP,338,0,3,335,100,200
2025-07-29,PHC_007,ANTIDIARRHEAL,185,0,6,179,150,300
2025-07-29,PHC_007,DENGUE_TEST_KIT,142,0,1,141,50,120
2025-07-29,PHC_007,TETANUS_TOXOID,203,0,11,192,100,200
2025-07-29,PHC_007,ORAL_ANTIBIOTIC_PEDIATRIC,521,0,4,517,150,300
2025-07-29,PHC_008,ORS_SACHET,430,0,21,409,200,400
2025-07-29,PHC_008,PARACETAMOL_500MG,1165,0,32,1133,500,1000
2025-07-29,PHC_008,AMOXICILLIN_500MG,874,0,16,858,300,600
2025-07-29,PHC_008,ANTIMALARIAL_ACT,166,0,5,161,100,250
2025-07-29,PHC_008,ANTIVENOM_VIAL,11,0,0,11,10,25
2025-07-29,PHC_008,INSULIN_VIAL,56,0,6,50,40,80
2025-07-29,PHC_008,ORAL_REHYDRATION_IV,155,0,9,146,80,150
2025-07-29,PHC_008,MEASLES_VACCINE,456,0,8,448,150,300
2025-07-29,PHC_008,ANTIHISTAMINE,373,0,6,367,200,400
2025-07-29,PHC_008,IBUPROFEN_400MG,705,0,23,682,300,600
2025-07-29,PHC_008,COUGH_SYRUP,157,0,13,144,100,200
2025-07-29,PHC_008,ANTIDIARRHEAL,245,0,13,232,150,300
2025-07-29,PHC_008,DENGUE_TEST_KIT,117,0,2,115,50,120
2025-07-29,PHC_008,TETANUS_TOXOID,235,0,3,232,100,200
2025-07-29,PHC_008,ORAL_ANTIBIOTIC_PEDIATRIC,284,0,3,281,150,300
2025-07-29,PHC_009,ORS_SACHET,658,0,9,649,200,400
2025-07-29,PHC_009,PARACETAMOL_500MG,1443,0,25,1418,500,1000
2025-07-29,PHC_009,AMOXICILLIN_500MG,1050,0,10,1040,300,600
2025-07-29,PHC_009,ANTIMALARIAL_ACT,126,0,1,125,100,250
2025-07-29,PHC_009,ANTIVENOM_VIAL,25,0,0,25,10,25
2025-07-29,PHC_009,INSULIN_VIAL,49,0,1,48,40,80
2025-07-29,PHC_009,ORAL_REHYDRATION_IV,221,0,3,218,80,150
2025-07-29,PHC_009,MEASLES_VACCINE,474,0,1,473,150,300
2025-07-29,PHC_009,ANTIHISTAMINE,265,0,2,263,200,400
2025-07-29,PHC_009,IBUPROFEN_400MG,485,0,11,474,300,600
2025-07-29,PHC_009,COUGH_SYRUP,280,0,7,273,100,200
2025-07-29,PHC_009,ANTIDIARRHEAL,444,0,5,439,150,300
2025-07-29,PHC_009,DENGUE_TEST_KIT,182,0,1,181,50,120
2025-07-29,PHC_009,TETANUS_TOXOID,191,0,3,188,100,200
2025-07-29,PHC_009,ORAL_ANTIBIOTIC_PEDIATRIC,203,0,1,202,150,300
2025-07-29,PHC_010,ORS_SACHET,554,0,7,547,200,400
2025-07-29,PHC_010,PARACETAMOL_500MG,993,0,27,966,500,1000
2025-07-29,PHC_010,AMOXICILLIN_500MG,566,0,8,558,300,600
2025-07-29,PHC_010,ANTIMALARIAL_ACT,323,0,4,319,100,250
2025-07-29,PHC_010,ANTIVENOM_VIAL,20,0,0,20,10,25
2025-07-29,PHC_010,INSULIN_VIAL,75,0,2,73,40,80
2025-07-29,PHC_010,ORAL_REHYDRATION_IV,0,0,6,0,80,150
2025-07-29,PHC_010,MEASLES_VACCINE,488,0,1,487,150,300
2025-07-29,PHC_010,ANTIHISTAMINE,454,0,9,445,200,400
2025-07-29,PHC_010,IBUPROFEN_400MG,437,0,10,427,300,600
2025-07-29,PHC_010,COUGH_SYRUP,300,0,4,296,100,200
2025-07-29,PHC_010,ANTIDIARRHEAL,174,0,8,166,150,300
2025-07-29,PHC_010,DENGUE_TEST_KIT,119,0,1,118,50,120
2025-07-29,PHC_010,TETANUS_TOXOID,152,0,8,144,100,200
2025-07-29,PHC_010,ORAL_ANTIBIOTIC_PEDIATRIC,348,0,10,338,150,300
2025-07-29,PHC_011,ORS_SACHET,487,0,16,471,200,400
2025-07-29,PHC_011,PARACETAMOL_500MG,1751,0,38,1713,500,1000
2025-07-29,PHC_011,AMOXICILLIN_500MG,465,0,8,457,300,600
2025-07-29,PHC_011,ANTIMALARIAL_ACT,217,0,5,212,100,250
2025-07-29,PHC_011,ANTIVENOM_VIAL,15,0,0,15,10,25
2025-07-29,PHC_011,INSULIN_VIAL,49,0,3,46,40,80
2025-07-29,PHC_011,ORAL_REHYDRATION_IV,132,0,6,126,80,150
2025-07-29,PHC_011,MEASLES_VACCINE,391,0,8,383,150,300
2025-07-29,PHC_011,ANTIHISTAMINE,308,0,6,302,200,400
2025-07-29,PHC_011,IBUPROFEN_400MG,605,0,19,586,300,600
2025-07-29,PHC_011,COUGH_SYRUP,170,0,5,165,100,200
2025-07-29,PHC_011,ANTIDIARRHEAL,284,0,10,274,150,300
2025-07-29,PHC_011,DENGUE_TEST_KIT,139,0,1,138,50,120
2025-07-29,PHC_011,TETANUS_TOXOID,176,0,2,174,100,200
2025-07-29,PHC_011,ORAL_ANTIBIOTIC_PEDIATRIC,398,0,6,392,150,300
2025-07-29,PHC_012,ORS_SACHET,286,0,27,259,200,400
2025-07-29,PHC_012,PARACETAMOL_500MG,671,0,32,639,500,1000
2025-07-29,PHC_012,AMOXICILLIN_500MG,813,0,14,799,300,600
2025-07-29,PHC_012,ANTIMALARIAL_ACT,303,0,3,300,100,250
2025-07-29,PHC_012,ANTIVENOM_VIAL,17,0,0,17,10,25
2025-07-29,PHC_012,INSULIN_VIAL,102,0,2,100,40,80
2025-07-29,PHC_012,ORAL_REHYDRATION_IV,243,0,5,238,80,150
2025-07-29,PHC_012,MEASLES_VACCINE,293,0,1,292,150,300
2025-07-29,PHC_012,ANTIHISTAMINE,742,0,7,735,200,400
2025-07-29,PHC_012,IBUPROFEN_400MG,537,0,19,518,300,600
2025-07-29,PHC_012,COUGH_SYRUP,278,0,7,271,100,200
2025-07-29,PHC_012,ANTIDIARRHEAL,309,0,11,298,150,300
2025-07-29,PHC_012,DENGUE_TEST_KIT,118,0,2,116,50,120
2025-07-29,PHC_012,TETANUS_TOXOID,124,0,5,119,100,200
2025-07-29,PHC_012,ORAL_ANTIBIOTIC_PEDIATRIC,372,0,5,367,150,300
2025-07-29,PHC_013,ORS_SACHET,229,0,12,217,200,400
2025-07-29,PHC_013,PARACETAMOL_500MG,1183,0,34,1149,500,1000
2025-07-29,PHC_013,AMOXICILLIN_500MG,270,0,11,259,300,600
2025-07-29,PHC_013,ANTIMALARIAL_ACT,185,0,4,181,100,250
2025-07-29,PHC_013,ANTIVENOM_VIAL,12,0,1,11,10,25
2025-07-29,PHC_013,INSULIN_VIAL,132,0,4,128,40,80
2025-07-29,PHC_013,ORAL_REHYDRATION_IV,255,0,12,243,80,150
2025-07-29,PHC_013,MEASLES_VACCINE,410,0,2,408,150,300
2025-07-29,PHC_013,ANTIHISTAMINE,288,0,8,280,200,400
2025-07-29,PHC_013,IBUPROFEN_400MG,923,0,13,910,300,600
2025-07-29,PHC_013,COUGH_SYRUP,246,0,5,241,100,200
2025-07-29,PHC_013,ANTIDIARRHEAL,341,0,12,329,150,300
2025-07-29,PHC_013,DENGUE_TEST_KIT,86,0,3,83,50,120
2025-07-29,PHC_013,TETANUS_TOXOID,275,0,23,252,100,200
2025-07-29,PHC_013,ORAL_ANTIBIOTIC_PEDIATRIC,202,0,9,193,150,300
2025-07-29,PHC_014,ORS_SACHET,253,0,22,231,200,400
2025-07-29,PHC_014,PARACETAMOL_500MG,989,0,40,949,500,1000
2025-07-29,PHC_014,AMOXICILLIN_500MG,464,0,13,451,300,600
2025-07-29,PHC_014,ANTIMALARIAL_ACT,113,0,4,109,100,250
2025-07-29,PHC_014,ANTIVENOM_VIAL,33,0,0,33,10,25
2025-07-29,PHC_014,INSULIN_VIAL,67,0,4,63,40,80
2025-07-29,PHC_014,ORAL_REHYDRATION_IV,232,0,8,224,80,150
2025-07-29,PHC_014,MEASLES_VACCINE,199,0,13,186,150,300
2025-07-29,PHC_014,ANTIHISTAMINE,572,0,5,567,200,400
2025-07-29,PHC_014,IBUPROFEN_400MG,1076,0,21,1055,300,600
2025-07-29,PHC_014,COUGH_SYRUP,138,0,4,134,100,200
2025-07-29,PHC_014,ANTIDIARRHEAL,166,0,9,157,150,300
2025-07-29,PHC_014,DENGUE_TEST_KIT,106,0,2,104,50,120
2025-07-29,PHC_014,TETANUS_TOXOID,159,0,0,159,100,200
2025-07-29,PHC_014,ORAL_ANTIBIOTIC_PEDIATRIC,284,0,2,282,150,300
2025-07-29,PHC_015,ORS_SACHET,175,0,14,161,200,400
2025-07-29,PHC_015,PARACETAMOL_500MG,481,1488,37,1932,500,1000
2025-07-29,PHC_015,AMOXICILLIN_500MG,333,0,9,324,300,600
2025-07-29,PHC_015,ANTIMALARIAL_ACT,112,0,4,108,100,250
2025-07-29,PHC_015,ANTIVENOM_VIAL,33,0,0,33,10,25
2025-07-29,PHC_015,INSULIN_VIAL,37,0,5,32,40,80
2025-07-29,PHC_015,ORAL_REHYDRATION_IV,196,0,5,191,80,150
